icao,timestamp,anomaly_score,reconstruction_score,feature_context_score,threshold,reconstruction_threshold,feature_context_threshold,is_seq_anom,is_strong_seq_anom,seq_anom_int,anom_count_last_m,is_persistent_anom,is_hybrid_ghost,is_final_anom,scenario,seq_label,pred_label,run_id
SIM0005,1700000099,0.33242995,0.33242995,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0006,1700000099,0.24309626,0.24309626,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0007,1700000099,0.40750304,0.40750304,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0008,1700000099,0.54055315,0.54055315,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0009,1700000099,0.51551193,0.4508806,0.32315677,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0010,1700000099,0.37625,0.37625,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0011,1700000099,0.11944111,0.11944111,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0012,1700000099,0.7173689,0.62551194,0.45928478,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0013,1700000099,1.2482775,0.92157024,1.6335366,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0014,1700000099,0.20657164,0.20657164,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0015,1700000099,0.5876084,0.5419396,0.22834389,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0016,1700000099,0.8897675,0.5136219,1.880728,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0017,1700000099,0.41222346,0.41222346,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0018,1700000099,1.0334572,0.69115525,1.7115097,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0019,1700000099,0.62045634,0.5678246,0.26315862,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0020,1700000099,2.221922,1.7130585,2.5443175,2.210688591003418,1.6463541984558105,3.490756034851074,True,True,1,5.0,True,False,True,ghost_aircraft,0,1,16
SIM0021,1700000099,0.4338505,0.4338505,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0022,1700000099,1.1971891,0.9115025,1.4284333,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0023,1700000099,0.42233077,0.42233077,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0024,1700000099,0.41339725,0.3981676,0.076148145,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0000,1700000100,0.4021289,0.23782717,0.82150865,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0001,1700000100,0.38239047,0.38239047,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0002,1700000100,1.988113,1.5180279,2.3504257,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0003,1700000100,0.7684225,0.5270963,1.2066312,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0004,1700000100,0.8742149,0.8742149,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0005,1700000100,0.321527,0.321527,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0006,1700000100,0.2459933,0.2459933,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0007,1700000100,0.41098863,0.41098863,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0008,1700000100,0.52778333,0.52778333,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0009,1700000100,0.44343445,0.44343445,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0010,1700000100,0.38109007,0.38109007,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0011,1700000100,0.1236711,0.1236711,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0012,1700000100,0.65428495,0.62955475,0.12365102,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0013,1700000100,1.2524154,0.90603405,1.731907,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0014,1700000100,0.20745085,0.20745085,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0015,1700000100,0.58736205,0.5424109,0.22475578,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0016,1700000100,0.91673124,0.5186622,1.990345,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0017,1700000100,0.40649793,0.40649793,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0018,1700000100,1.0619967,0.6901459,1.8592541,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0019,1700000100,0.7169227,0.5779098,0.6950644,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0020,1700000100,2.1889703,1.7129887,2.3799083,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,5.0,True,False,True,ghost_aircraft,0,1,16
SIM0021,1700000100,0.44818756,0.44818756,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0022,1700000100,1.2320459,0.9069403,1.6255282,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0023,1700000100,0.43056634,0.43056634,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0024,1700000100,0.40853128,0.39510036,0.06715465,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0000,1700000101,0.37285691,0.23543386,0.6871152,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0001,1700000101,0.3710258,0.3710258,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0002,1700000101,1.9960463,1.5161413,2.3995247,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0003,1700000101,0.73244065,0.5459356,0.9325254,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0004,1700000101,0.87047905,0.87047905,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0005,1700000101,0.3072377,0.3072377,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0006,1700000101,0.25187722,0.25187722,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0007,1700000101,0.4128892,0.4128892,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0008,1700000101,0.51944315,0.51944315,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0009,1700000101,0.4394044,0.4394044,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0010,1700000101,0.39031607,0.39031607,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0011,1700000101,0.12381048,0.12381048,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0012,1700000101,0.6330145,0.6330145,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0013,1700000101,1.2496394,0.88617086,1.8173425,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0014,1700000101,0.20813726,0.20813726,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0015,1700000101,0.58172286,0.5422396,0.19741623,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0016,1700000101,0.8595695,0.5203981,1.695857,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0017,1700000101,0.39466816,0.39466816,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0018,1700000101,1.0941247,0.69615906,1.9898279,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0019,1700000101,0.6418632,0.5785666,0.31648296,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0020,1700000101,2.1444356,1.7116072,2.1641417,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,4.0,False,False,False,ghost_aircraft,0,0,16
SIM0021,1700000101,0.45891327,0.45891327,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0022,1700000101,1.2605042,0.90237355,1.7906536,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0023,1700000101,0.43545252,0.43545252,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0024,1700000101,0.42826578,0.38747308,0.20396353,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0000,1700000102,0.32846054,0.23608251,0.4618902,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0001,1700000102,0.35641733,0.35641733,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0002,1700000102,1.9986712,1.5079467,2.453622,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0003,1700000102,0.76924807,0.5667665,1.0124079,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0004,1700000102,0.9507742,0.88562673,0.32573715,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0005,1700000102,0.30249524,0.30249524,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0006,1700000102,0.25913757,0.25913757,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0007,1700000102,0.41333175,0.41333175,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0008,1700000102,0.51670104,0.51670104,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0009,1700000102,0.43311474,0.43311474,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0010,1700000102,0.4026035,0.4026035,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0011,1700000102,0.12615274,0.12615274,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0012,1700000102,0.63168913,0.63168913,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0013,1700000102,1.2957718,0.8748621,2.104549,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0014,1700000102,0.21495365,0.21495365,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0015,1700000102,0.5586201,0.5427197,0.07950176,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0016,1700000102,0.91029793,0.52454746,1.9287523,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0017,1700000102,0.3832311,0.3832311,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0018,1700000102,1.133151,0.70807993,2.1253557,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0019,1700000102,0.6226183,0.5792715,0.21673417,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0020,1700000102,2.0754075,1.7019722,1.8671769,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,3.0,False,False,False,ghost_aircraft,0,0,16
SIM0021,1700000102,0.4628797,0.4628797,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0022,1700000102,1.2567663,0.90174335,1.7751149,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0023,1700000102,0.43349466,0.43349466,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0024,1700000102,0.401676,0.38165203,0.10011989,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0000,1700000103,0.32721367,0.23761426,0.4479971,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0001,1700000103,0.34128764,0.34128764,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0002,1700000103,1.996615,1.5025932,2.4701095,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0003,1700000103,0.8261609,0.5860044,1.2007825,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0004,1700000103,0.9079895,0.88977396,0.09107781,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0005,1700000103,0.29980123,0.29980123,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0006,1700000103,0.2630541,0.2630541,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0007,1700000103,0.41542715,0.41542715,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0008,1700000103,0.5123944,0.5123944,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0009,1700000103,0.4253189,0.4253189,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0010,1700000103,0.41811514,0.41811514,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0011,1700000103,0.12723556,0.12723556,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0012,1700000103,0.62728345,0.62728345,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0013,1700000103,1.281184,0.86394656,2.0861871,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0014,1700000103,0.22218765,0.22218765,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0015,1700000103,0.54366416,0.5409174,0.013733871,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0016,1700000103,0.90843713,0.5289536,1.8974177,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0017,1700000103,0.37525386,0.37525386,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0018,1700000103,1.2027758,0.72835886,2.3720849,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0019,1700000103,0.58144855,0.57827663,0.015859706,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0020,1700000103,2.0632687,1.6954058,1.8393142,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,2.0,False,False,False,ghost_aircraft,0,0,16
SIM0021,1700000103,0.4694632,0.4694632,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0022,1700000103,1.2270498,0.9029053,1.6207224,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0023,1700000103,0.43737558,0.43737558,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0024,1700000103,0.43147522,0.37706307,0.27206072,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0000,1700000104,0.3390574,0.23975088,0.49653247,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0001,1700000104,0.3279169,0.3279169,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0002,1700000104,1.9670949,1.4951559,2.3596945,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0003,1700000104,0.7314521,0.5898851,0.70783484,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0004,1700000104,0.8897994,0.8897994,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0005,1700000104,0.29754406,0.29754406,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0006,1700000104,0.2667681,0.2667681,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0007,1700000104,0.4118772,0.4118772,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0008,1700000104,0.5037245,0.5037245,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0009,1700000104,0.41575614,0.41575614,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0010,1700000104,0.430292,0.430292,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0011,1700000104,0.14451031,0.14451031,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0012,1700000104,0.61923885,0.61923885,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0013,1700000104,1.3301382,0.871635,2.2925158,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0014,1700000104,0.22397825,0.22397825,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0015,1700000104,0.5379705,0.5379705,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0016,1700000104,0.90124893,0.5335164,1.8386625,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0017,1700000104,0.3710088,0.3710088,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0018,1700000104,1.231076,0.7536823,2.3869684,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0019,1700000104,0.5887444,0.5759623,0.06391046,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0020,1700000104,2.0351932,1.6856636,1.7476486,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,1.0,False,False,False,ghost_aircraft,0,0,16
SIM0021,1700000104,0.4769516,0.4769516,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0022,1700000104,1.244427,0.9041849,1.7012107,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0023,1700000104,0.47211125,0.44137537,0.15367943,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0024,1700000104,0.39311868,0.37487686,0.09120913,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0000,1700000105,0.38811105,0.24545708,0.71326977,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0001,1700000105,0.3155824,0.3155824,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0002,1700000105,1.9603877,1.4880267,2.3618045,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0003,1700000105,0.7017831,0.59422344,0.5377985,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0004,1700000105,0.951156,0.8950132,0.28071392,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0005,1700000105,0.29457372,0.29457372,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0006,1700000105,0.26995942,0.26995942,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0007,1700000105,0.40691185,0.40691185,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0008,1700000105,0.49634236,0.49634236,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0009,1700000105,0.40893114,0.40893114,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0010,1700000105,0.45070812,0.45070812,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0011,1700000105,0.14545153,0.14545153,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0012,1700000105,0.61652297,0.61652297,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0013,1700000105,1.3891282,0.88812935,2.504994,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0014,1700000105,0.22024122,0.22024122,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0015,1700000105,0.5349641,0.5349641,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0016,1700000105,0.9090039,0.5363941,1.8630489,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0017,1700000105,0.36832362,0.36832362,0.0,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0018,1700000105,1.2660108,0.77747893,2.4426594,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
SIM0019,1700000105,0.6156178,0.5730749,0.2127146,2.210688591003418,1.6463541984558105,3.490756034851074,False,False,0,0.0,False,False,False,ghost_aircraft,0,0,16
